Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh),Hydro per capita (kWh),Wind per capita (kWh),Solar per capita (kWh),Other renewables per capita (kWh),Continent
Spain,ESP,1979,3356.767,15628.617,426.293,497.797,3447.205,0.0,0.0,18.649,Europe
Spain,ESP,1980,3837.49,16411.185,542.0,382.131,2177.394,0.0,0.0,26.674,Europe
Spain,ESP,1981,4699.844,15775.819,614.427,699.932,1605.131,0.0,0.0,31.017,Europe
Spain,ESP,1982,5175.826,14820.399,665.845,637.632,1914.204,0.0,0.0,35.404,Europe
Spain,ESP,1983,5415.207,14771.858,716.227,770.935,1955.864,0.0,0.0,40.496,Europe
Spain,ESP,1984,5480.605,13869.474,584.741,1661.902,2266.453,0.0,0.0,39.593,Europe
Spain,ESP,1985,5397.953,13301.522,617.985,2011.155,2243.724,0.0,0.0,43.817,Europe
Spain,ESP,1986,5576.155,13137.712,725.737,2677.838,1894.032,0.0,0.0,38.461,Europe
Spain,ESP,1987,5396.128,13762.312,774.989,2943.004,1952.661,0.0,0.0,40.147,Europe
Spain,ESP,1988,4671.785,14059.786,997.867,3590.856,2507.893,0.0,0.0,47.887,Europe
Spain,ESP,1989,5747.369,14703.327,1278.283,3985.421,1373.943,0.923,0.43,41.043,Europe
Spain,ESP,1990,5699.455,14201.607,1474.235,3845.23,1800.742,0.992,0.425,38.404,Europe
Spain,ESP,1991,5918.434,14473.221,1656.792,3928.432,1928.38,1.06,0.495,38.31,Europe
Spain,ESP,1992,6021.129,16188.243,1727.423,3931.647,1333.526,7.26,0.564,40.527,Europe
Spain,ESP,1993,5399.332,15398.221,1689.172,3938.947,1712.803,8.151,0.632,40.682,Europe
Spain,ESP,1994,5548.74,16116.245,1846.142,3874.114,1973.723,12.257,0.7,44.755,Europe
Spain,ESP,1995,5544.182,17094.694,2256.851,3871.661,1613.594,18.85,1.047,70.584,Europe
Spain,ESP,1996,4670.479,17535.057,2517.973,3920.728,2770.332,25.335,0.835,75.38,Europe
Spain,ESP,1997,5332.055,18154.195,3284.353,3836.785,2413.029,51.483,0.902,101.508,Europe
Spain,ESP,1998,5059.96,19566.59,3357.723,4076.155,2349.595,93.417,1.036,105.785,Europe
Spain,ESP,1999,5635.613,20119.446,3819.781,4041.081,1569.891,188.417,1.167,118.379,Europe
Spain,ESP,2000,5964.137,20188.829,4334.7,4232.568,2011.977,321.631,1.225,101.585,Europe
Spain,ESP,2001,5395.194,20824.904,4615.177,4255.129,2740.239,451.441,1.603,108.936,Europe
Spain,ESP,2002,5992.007,20682.417,5201.205,4121.802,1499.17,611.049,1.962,169.147,Europe
Spain,ESP,2003,5495.832,20966.14,5828.892,3957.41,2625.738,772.295,2.622,203.643,Europe
Spain,ESP,2004,5652.537,21220.629,6758.358,3975.755,1979.939,981.344,3.5,208.145,Europe
Spain,ESP,2005,5419.623,21080.261,7883.41,3516.044,1092.107,1294.005,2.505,162.117,Europe
Spain,ESP,2006,4656.268,20909.204,8119.43,3593.067,1547.159,1392.204,7.111,165.771,Europe
Spain,ESP,2007,5129.554,20675.478,8135.178,3221.895,1592.325,1611.912,29.703,169.447,Europe
Spain,ESP,2008,3409.053,19684.728,8811.176,3379.153,1348.384,1887.806,147.719,186.511,Europe
Spain,ESP,2009,2354.263,18220.069,7794.039,2971.344,1484.086,2133.667,341.67,191.973,Europe
Spain,ESP,2010,1709.151,17612.11,7712.705,3423.08,2335.394,2426.822,392.481,212.098,Europe
Spain,ESP,2011,3159.448,16734.204,7145.975,3177.468,1683.979,2335.478,477.715,248.502,Europe
Spain,ESP,2012,3828.317,15674.86,7059.822,3364.255,1124.429,2707.604,654.895,272.392,Europe
Spain,ESP,2013,2824.3,14760.369,6462.279,3094.884,2006.466,3042.283,715.243,288.61,Europe
Spain,ESP,2014,2893.704,14756.28,5883.946,3117.624,2130.952,2829.717,743.868,294.547,Europe
Spain,ESP,2015,3410.462,15264.069,6114.554,3106.105,1525.273,2673.565,751.169,312.435,Europe
Spain,ESP,2016,2617.622,15799.979,6244.633,3161.098,1962.12,2637.747,735.645,305.475,Europe
Spain,ESP,2017,3353.054,15866.422,6798.047,3114.459,989.641,2632.915,767.503,325.745,Europe
Spain,ESP,2018,2752.869,16164.904,6739.533,2968.321,1851.999,2709.1,678.34,328.713,Europe
Spain,ESP,2019,1248.453,16163.516,7726.364,3096.224,1337.045,2976.022,796.94,332.633,Europe
Sri Lanka,LKA,1965,0.0,493.6,0.0,0.0,91.251,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1966,0.0,493.518,0.0,0.0,97.385,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1967,0.0,493.458,0.0,0.0,97.692,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1968,0.0,493.412,0.0,0.0,110.292,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1969,0.0,493.394,0.0,0.0,124.847,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1970,0.0,965.224,0.0,0.0,164.696,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1971,0.0,860.958,0.0,0.0,179.876,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1972,0.0,922.174,0.0,0.0,180.977,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1973,0.0,942.815,0.0,0.0,145.827,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1974,0.0,733.041,0.0,0.0,205.237,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1975,0.0,696.277,0.0,0.0,217.416,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1976,0.366,678.205,0.0,0.0,219.935,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1977,2.053,706.572,0.0,0.0,236.247,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1978,2.097,807.163,0.0,0.0,261.131,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1979,1.338,816.108,0.0,0.0,274.566,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1980,1.774,809.218,0.0,0.0,273.437,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1981,0.969,940.388,0.0,0.0,285.835,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1982,13.358,1038.504,0.0,0.0,288.082,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1983,13.233,1120.075,0.0,0.0,215.015,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1984,25.359,930.334,0.0,0.0,364.391,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1985,15.128,842.803,0.0,0.0,411.378,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1986,5.581,832.847,0.0,0.0,447.773,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1987,5.15,935.673,0.0,0.0,363.328,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1988,2.605,895.946,0.0,0.0,427.365,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1989,0.3,842.458,0.0,0.0,454.85,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1990,0.0,888.618,0.0,0.0,504.188,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1991,0.376,927.104,0.0,0.0,493.683,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1992,0.372,1078.324,0.0,0.0,454.151,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1993,0.249,1037.219,0.0,0.0,588.254,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1994,0.223,1138.21,0.0,0.0,627.756,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1995,0.639,1222.655,0.0,0.0,687.342,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1996,0.132,1482.407,0.0,0.0,491.809,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1997,0.0,1598.565,0.0,0.0,518.421,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1998,0.122,1698.513,0.0,0.0,585.773,0.0,0.0,0.0,Asia
Sri Lanka,LKA,1999,0.0,1843.877,0.0,0.0,621.773,0.521,0.0,0.0,Asia
Sri Lanka,LKA,2000,0.211,2170.541,0.0,0.0,473.99,0.503,0.064,0.0,Asia
Sri Lanka,LKA,2001,0.054,2118.263,0.0,0.0,454.973,0.511,0.132,0.0,Asia
Sri Lanka,LKA,2002,6.638,2214.458,0.0,0.0,388.436,0.519,0.216,0.0,Asia
Sri Lanka,LKA,2003,36.147,2182.299,0.0,0.0,470.321,0.483,0.341,0.0,Asia
Sri Lanka,LKA,2004,9.429,2152.791,0.0,0.0,414.593,0.378,0.494,0.017,Asia
Sri Lanka,LKA,2005,34.766,2424.389,0.0,0.0,476.117,0.331,0.635,0.314,Asia
Sri Lanka,LKA,2006,25.876,2510.287,0.0,0.0,630.156,0.313,0.731,0.242,Asia
Sri Lanka,LKA,2007,25.058,2645.811,0.0,0.0,529.654,0.309,0.8,0.147,Asia
Sri Lanka,LKA,2008,33.544,2387.279,0.0,0.0,546.76,0.428,0.842,0.756,Asia
Sri Lanka,LKA,2009,33.904,2497.988,0.0,0.0,507.263,0.456,0.885,3.0,Asia
Sri Lanka,LKA,2010,34.4,2465.752,0.0,0.0,726.356,6.841,0.926,4.183,Asia
Sri Lanka,LKA,2011,170.533,2609.581,0.0,0.0,582.361,11.64,1.107,4.018,Asia
Sri Lanka,LKA,2012,258.278,2687.838,0.0,0.0,414.239,18.416,1.255,2.781,Asia
Sri Lanka,LKA,2013,269.992,2254.714,0.0,0.0,858.566,29.066,1.782,3.27,Asia
Sri Lanka,LKA,2014,515.044,1942.562,0.0,0.0,558.542,33.353,3.438,5.067,Asia
Sri Lanka,LKA,2015,689.163,2397.819,0.0,0.0,723.537,41.527,5.895,6.934,Asia
Sri Lanka,LKA,2016,725.657,2803.919,0.0,0.0,506.23,41.258,9.926,8.609,Asia
Sri Lanka,LKA,2017,747.88,2995.25,0.0,0.0,477.017,43.403,26.577,7.928,Asia
Sri Lanka,LKA,2018,747.911,2973.875,0.0,0.0,752.159,42.944,37.141,9.994,Asia
Sri Lanka,LKA,2019,821.202,3193.948,0.0,0.0,560.5,42.595,42.82,10.553,Asia
Sweden,SWE,1965,3347.156,29654.458,0.0,6.455,16647.674,0.0,0.0,0.0,Europe
Sweden,SWE,1966,3168.195,33250.977,0.0,16.007,16181.129,0.0,0.0,0.0,Europe
Sweden,SWE,1967,3117.928,32856.855,0.0,17.634,17382.639,0.0,0.0,0.0,Europe
Sweden,SWE,1968,2701.376,36856.005,0.0,8.044,17046.867,0.0,0.0,0.0,Europe
Sweden,SWE,1969,2617.657,39174.722,0.0,21.173,14518.873,0.0,0.0,0.0,Europe
Sweden,SWE,1970,2747.382,42351.628,0.0,19.312,14307.55,0.0,0.0,44.831,Europe
Sweden,SWE,1971,2464.102,39625.413,0.0,30.879,17845.59,0.0,0.0,54.897,Europe
Sweden,SWE,1972,2108.976,40517.456,0.0,500.732,18369.168,0.0,0.0,77.246,Europe
Sweden,SWE,1973,2323.997,41289.51,0.0,719.32,20401.281,0.0,0.0,135.959,Europe
Sweden,SWE,1974,2560.563,36985.409,0.0,698.013,19460.432,0.0,0.0,121.32,Europe
Sweden,SWE,1975,2754.088,36779.911,0.0,4056.026,19535.618,0.0,0.0,105.052,Europe
Sweden,SWE,1976,2635.457,40426.417,0.0,5402.534,18522.587,0.0,0.0,119.583,Europe
Sweden,SWE,1977,2084.836,39065.66,0.0,6703.907,18009.616,0.0,0.0,121.198,Europe
Sweden,SWE,1978,2131.939,47005.184,0.0,7980.958,19382.038,0.0,0.0,92.626,Europe
Sweden,SWE,1979,2511.643,50463.467,0.0,7041.17,20441.783,0.0,0.0,116.131,Europe
Sweden,SWE,1980,2389.248,44447.627,0.0,8847.744,19663.583,0.0,0.0,240.834,Europe
Sweden,SWE,1981,2052.288,39934.901,0.0,12572.249,19937.62,0.0,0.0,307.308,Europe
Sweden,SWE,1982,2282.342,37107.484,0.0,13021.782,18364.898,0.0,0.0,334.174,Europe
Sweden,SWE,1983,2859.214,32244.216,0.0,13670.198,21184.74,1.0,0.0,482.411,Europe
Sweden,SWE,1984,3446.873,30780.136,0.0,16961.777,22617.258,1.665,0.0,615.508,Europe
Sweden,SWE,1985,4048.984,32929.198,85.408,19462.739,23592.851,1.994,0.0,598.894,Europe
Sweden,SWE,1986,4302.818,35056.076,224.182,23173.344,20185.864,1.988,0.0,655.934,Europe
Sweden,SWE,1987,4230.328,30137.59,298.128,22227.848,23702.007,1.979,0.0,646.202,Europe
Sweden,SWE,1988,4131.321,28064.277,381.41,22781.406,22932.026,1.641,0.0,669.752,Europe
Sweden,SWE,1989,3872.782,26805.211,507.163,21403.653,23409.175,1.631,0.0,714.184,Europe
Sweden,SWE,1990,4022.079,26583.438,701.516,22108.431,23510.453,1.945,0.0,630.002,Europe
Sweden,SWE,1991,3899.888,22750.473,744.437,24721.759,20370.065,4.187,0.0,599.034,Europe
Sweden,SWE,1992,3605.49,23792.981,834.263,20319.011,23778.846,9.913,0.0,642.723,Europe
Sweden,SWE,1993,3645.755,23223.077,904.237,19497.177,23705.607,16.514,0.318,689.443,Europe
Sweden,SWE,1994,3678.619,24454.716,892.48,23097.44,18658.612,23.68,0.316,703.759,Europe
Sweden,SWE,1995,3662.767,23153.472,889.529,21985.519,21407.391,33.009,0.314,740.029,Europe
Sweden,SWE,1996,4045.874,24696.98,950.686,23288.953,16223.314,45.152,0.314,664.109,Europe
Sweden,SWE,1997,3453.152,23152.324,938.051,21901.522,21628.411,63.58,0.313,868.506,Europe
Sweden,SWE,1998,3475.748,26114.308,929.535,23041.076,23404.307,96.444,0.313,870.503,Europe
Sweden,SWE,1999,3321.675,25087.658,931.319,22912.224,22443.573,112.075,0.313,844.322,Europe
Sweden,SWE,2000,3359.374,21628.867,909.88,17925.156,24576.566,142.923,0.313,1281.619,Europe
Sweden,SWE,2001,3633.846,21961.352,1024.706,22364.831,24521.016,149.494,0.62,1171.448,Europe
Sweden,SWE,2002,3892.213,22244.365,1040.111,20934.438,20395.64,186.873,0.615,1283.218,Europe
Sweden,SWE,2003,3803.296,23754.66,1033.698,20518.691,16295.643,206.663,0.609,1372.681,Europe
Sweden,SWE,2004,3895.542,22643.951,1024.616,23385.17,18241.823,255.918,0.602,2168.076,Europe
Sweden,SWE,2005,3541.89,22569.895,971.043,21631.789,21632.087,282.409,0.595,2229.213,Europe
Sweden,SWE,2006,3886.31,22596.224,1010.198,19681.917,18112.994,290.041,0.588,2456.383,Europe
Sweden,SWE,2007,3594.658,21897.903,1034.924,19413.571,19179.92,414.541,0.87,2851.347,Europe
Sweden,SWE,2008,3567.266,20513.486,932.25,18260.202,19720.126,570.479,1.143,2954.432,Europe
Sweden,SWE,2009,2494.092,19626.81,1234.297,14697.06,18427.031,700.021,1.972,3228.266,Europe
Sweden,SWE,2010,3411.156,19393.965,1647.286,16029.597,18437.035,972.416,2.499,3385.408,Europe
Sweden,SWE,2011,3021.161,17845.01,1290.457,16554.228,18357.879,1663.772,3.559,3157.827,Europe
Sweden,SWE,2012,2570.327,17455.177,1116.107,17284.284,21306.496,1933.912,5.128,3291.293,Europe
Sweden,SWE,2013,2603.192,17105.768,1064.307,17690.379,16333.861,2619.87,9.317,3047.908,Europe
Sweden,SWE,2014,2423.177,16628.164,867.082,17035.315,16742.802,2949.808,12.341,2808.541,Europe
Sweden,SWE,2015,2403.313,16181.784,956.043,14597.761,19510.659,4214.46,25.129,2788.828,Europe
Sweden,SWE,2016,2341.258,16630.835,1015.556,16133.192,15856.298,3957.555,36.561,2937.186,Europe
Sweden,SWE,2017,2319.029,16395.365,970.849,16581.538,16396.782,4444.476,58.052,3047.958,Europe
Sweden,SWE,2018,2309.714,15601.489,1019.731,17084.883,15465.098,4143.051,97.451,2969.149,Europe
Sweden,SWE,2019,2344.648,15913.725,1045.473,16536.01,16215.682,4905.77,144.768,3237.677,Europe
Switzerland,CHE,1965,2551.754,16580.018,0.0,0.0,11515.044,0.0,0.0,0.0,Europe
Switzerland,CHE,1966,2078.979,17370.427,0.0,0.0,12958.237,0.0,0.0,0.0,Europe
Switzerland,CHE,1967,1731.579,18552.486,0.0,0.0,13879.699,0.0,0.0,0.0,Europe
Switzerland,CHE,1968,1619.375,20359.847,0.0,0.0,13578.522,0.0,0.0,0.0,Europe
Switzerland,CHE,1969,1450.861,21929.612,0.41,243.785,12870.532,0.0,0.0,0.0,Europe
Switzerland,CHE,1970,1233.766,24356.643,62.591,797.522,13174.304,0.0,0.0,0.0,Europe
Switzerland,CHE,1971,826.214,25629.485,149.928,622.907,13006.139,0.0,0.0,0.0,Europe
Switzerland,CHE,1972,693.667,26074.168,188.77,1706.395,10768.967,0.0,0.0,0.0,Europe
Switzerland,CHE,1973,654.167,27874.774,253.854,2785.284,11735.539,0.0,0.0,0.0,Europe
Switzerland,CHE,1974,561.532,24692.665,532.269,3105.12,12236.992,0.0,0.0,0.0,Europe
Switzerland,CHE,1975,419.933,23688.795,855.295,3401.981,14130.335,0.0,0.0,0.0,Europe
Switzerland,CHE,1976,394.571,24623.786,892.914,3480.555,11332.695,0.0,0.0,0.0,Europe
Switzerland,CHE,1977,461.352,24806.209,1021.829,3565.155,15330.025,0.0,0.0,0.0,Europe
Switzerland,CHE,1978,416.535,25518.772,1124.644,3700.327,13911.171,0.0,0.0,43.196,Europe
Switzerland,CHE,1979,431.667,24516.705,1264.515,5215.793,13115.425,0.0,0.0,126.805,Europe
Switzerland,CHE,1980,632.117,24509.871,1443.349,6341.507,14785.328,0.0,0.0,76.473,Europe
Switzerland,CHE,1981,933.133,22637.308,1554.163,6763.559,15497.1,0.0,0.0,192.362,Europe
Switzerland,CHE,1982,822.216,21303.233,1635.027,6650.236,15807.731,0.0,0.0,171.387,Europe
Switzerland,CHE,1983,713.562,23176.767,1787.401,6864.704,15321.203,0.0,0.0,173.038,Europe
Switzerland,CHE,1984,911.16,22299.63,1981.318,8008.484,12982.892,0.0,0.0,160.257,Europe
Switzerland,CHE,1985,909.523,22556.384,2061.773,9669.805,13835.835,0.0,0.0,157.559,Europe
Switzerland,CHE,1986,778.019,24540.136,2099.106,9622.976,14120.753,0.0,0.0,196.543,Europe
Switzerland,CHE,1987,719.723,22980.483,2237.369,9745.549,14793.224,0.0,0.0,218.007,Europe
Switzerland,CHE,1988,610.594,22906.592,2239.355,9597.221,15177.962,0.0,0.0,217.524,Europe
Switzerland,CHE,1989,626.969,21827.073,2418.526,9548.473,12537.245,0.0,0.0,222.745,Europe
Switzerland,CHE,1990,621.692,23192.226,2566.889,9799.922,12441.285,0.0,0.418,182.875,Europe
Switzerland,CHE,1991,522.978,23359.519,2853.105,9423.402,13262.633,0.0,0.827,180.252,Europe
Switzerland,CHE,1992,358.212,23426.791,2966.291,9521.763,13373.114,0.0,1.227,198.325,Europe
Switzerland,CHE,1993,296.825,21708.242,3077.597,9377.25,14469.687,0.0,1.618,198.557,Europe
Switzerland,CHE,1994,297.476,22211.263,3005.552,9686.47,15643.552,0.0,2.002,220.205,Europe
Switzerland,CHE,1995,316.451,20411.694,3284.737,9815.976,13964.962,0.0,2.382,227.908,Europe
Switzerland,CHE,1996,235.231,21017.922,3534.388,9854.2,11346.343,0.395,2.763,242.335,Europe
Switzerland,CHE,1997,180.365,22015.322,3397.23,9915.221,13378.634,0.786,2.751,258.563,Europe
Switzerland,CHE,1998,149.229,22214.503,3485.62,10046.745,13111.581,1.175,3.133,269.866,Europe
Switzerland,CHE,1999,154.603,21486.218,3999.769,9667.007,15619.698,1.171,3.904,292.418,Europe
Switzerland,CHE,2000,224.353,20756.774,3961.369,10211.415,14323.349,1.166,4.277,323.893,Europe
Switzerland,CHE,2001,233.32,22105.576,4103.02,10234.847,15885.291,1.538,4.997,336.751,Europe
Switzerland,CHE,2002,213.912,20833.789,4004.312,10270.573,13357.193,1.899,5.697,345.211,Europe
Switzerland,CHE,2003,218.232,20141.406,4204.507,10231.644,13032.226,1.874,6.747,348.604,Europe
Switzerland,CHE,2004,205.565,19890.31,4304.345,9894.599,12474.903,2.218,6.653,358.52,Europe
Switzerland,CHE,2005,227.126,20076.161,4381.199,8440.298,11371.943,2.913,7.647,369.963,Europe
Switzerland,CHE,2006,242.842,20380.1,4219.559,9900.935,11096.775,5.376,8.602,406.786,Europe
Switzerland,CHE,2007,269.043,18191.203,4065.502,9773.022,12424.297,5.639,10.22,415.513,Europe
Switzerland,CHE,2008,239.043,19171.059,4282.73,9525.472,12480.007,6.579,12.813,425.588,Europe
Switzerland,CHE,2009,222.899,19244.113,4062.242,9350.344,12150.455,7.822,18.365,417.971,Europe
Switzerland,CHE,2010,220.899,17642.677,4482.367,8858.687,12041.582,12.354,31.386,424.711,Europe
Switzerland,CHE,2011,201.65,16900.125,3926.552,8818.017,10616.705,22.942,55.061,453.924,Europe
Switzerland,CHE,2012,179.335,16999.941,4249.92,8242.661,12416.94,28.305,96.173,491.157,Europe
Switzerland,CHE,2013,190.803,17572.446,4419.99,8265.774,12144.41,28.416,157.864,507.376,Europe
Switzerland,CHE,2014,192.948,15567.157,3783.481,8608.507,11797.293,31.323,261.128,518.224,Europe
Switzerland,CHE,2015,174.427,15588.315,3998.102,7091.356,11666.077,33.539,341.184,488.147,Europe
Switzerland,CHE,2016,158.778,14585.286,4158.715,6392.02,10391.664,32.71,400.026,517.664,Europe
Switzerland,CHE,2017,151.438,14810.435,4138.748,6068.259,10080.236,39.321,497.576,543.402,Europe
Switzerland,CHE,2018,139.769,14157.711,3893.649,7116.833,10088.795,35.564,566.688,527.918,Europe
Switzerland,CHE,2019,138.711,14366.419,3957.446,6638.029,10002.732,35.165,651.435,507.746,Europe
Taiwan,TWN,1965,2690.921,1991.179,178.837,0.0,556.805,0.0,0.0,0.0,Asia
Taiwan,TWN,1966,2591.915,2281.099,194.361,0.0,554.847,0.0,0.0,0.0,Asia
Taiwan,TWN,1967,2549.75,2626.275,243.39,0.0,532.393,0.0,0.0,0.0,Asia
Taiwan,TWN,1968,2494.903,3040.653,333.058,0.0,758.165,0.0,0.0,0.0,Asia
Taiwan,TWN,1969,2228.026,3542.181,407.071,0.0,582.545,0.0,0.0,0.0,Asia
Taiwan,TWN,1970,2122.765,4148.087,376.592,0.0,533.258,0.0,0.0,0.0,Asia
Taiwan,TWN,1971,1842.612,5675.308,739.952,0.0,562.36,0.0,0.0,0.0,Asia
Taiwan,TWN,1972,1719.206,6016.387,843.833,0.0,648.018,0.0,0.0,0.0,Asia
Taiwan,TWN,1973,1509.668,7530.695,955.465,0.0,594.377,0.0,0.0,0.0,Asia
Taiwan,TWN,1974,1509.112,6638.426,987.659,0.0,807.953,0.0,0.0,0.0,Asia
Taiwan,TWN,1975,1351.949,7557.954,963.393,0.0,887.574,0.0,0.0,0.0,Asia
Taiwan,TWN,1976,1406.985,9603.208,1178.577,0.0,709.905,0.0,0.0,0.0,Asia
Taiwan,TWN,1977,1583.832,10443.771,1222.84,16.136,655.695,0.0,0.0,0.0,Asia
Taiwan,TWN,1978,1718.565,12035.802,1184.522,427.943,795.941,0.0,0.0,0.0,Asia
Taiwan,TWN,1979,2134.05,11895.685,1124.762,997.819,720.025,0.0,0.0,0.0,Asia
Taiwan,TWN,1980,2484.49,12162.436,1144.911,1271.992,453.939,0.0,0.0,0.0,Asia
Taiwan,TWN,1981,2256.703,10538.173,960.224,1628.922,731.549,0.0,0.0,0.0,Asia
Taiwan,TWN,1982,2550.779,9976.133,722.983,1966.936,718.757,0.0,0.0,1.245,Asia
Taiwan,TWN,1983,3391.5,10058.749,738.554,2799.057,738.533,0.0,0.0,0.673,Asia
Taiwan,TWN,1984,3877.634,9667.055,732.391,3588.08,639.914,0.0,0.0,0.512,Asia
Taiwan,TWN,1985,4050.85,11619.098,647.512,4133.894,863.587,0.0,0.0,0.425,Asia
Taiwan,TWN,1986,4866.8,12679.13,582.234,3825.951,870.53,0.0,0.0,0.644,Asia
Taiwan,TWN,1987,5199.908,13018.178,581.533,4645.994,772.588,0.0,0.0,0.396,Asia
Taiwan,TWN,1988,5955.32,14747.718,655.54,4248.201,647.788,0.0,0.0,0.43,Asia
Taiwan,TWN,1989,6163.096,16183.648,653.103,3875.698,666.614,0.0,0.0,43.479,Asia
Taiwan,TWN,1990,6016.126,16571.023,1037.303,4457.951,865.546,0.0,0.0,46.951,Asia
Taiwan,TWN,1991,6515.964,17007.467,1491.882,4740.465,517.655,0.0,0.0,52.996,Asia
Taiwan,TWN,1992,7460.377,17324.492,1466.04,4505.108,872.681,0.0,0.0,56.056,Asia
Taiwan,TWN,1993,8249.495,18398.318,1521.377,4534.487,542.334,0.0,0.0,47.977,Asia
Taiwan,TWN,1994,8531.148,19316.47,1833.572,4567.487,662.979,0.0,0.0,50.475,Asia
Taiwan,TWN,1995,8744.094,20700.992,2034.858,4593.514,629.47,0.0,0.0,67.219,Asia
Taiwan,TWN,1996,9826.528,20659.51,2063.502,4884.634,613.112,0.0,0.0,76.939,Asia
Taiwan,TWN,1997,11188.709,21348.531,2407.672,4662.561,674.324,0.0,0.0,66.882,Asia
Taiwan,TWN,1998,12082.115,21914.85,2837.882,4709.063,793.085,0.0,0.0,78.93,Asia
Taiwan,TWN,1999,14642.346,23450.017,2872.605,4886.243,642.458,0.0,0.0,95.787,Asia
Taiwan,TWN,2000,14557.026,24035.972,3080.713,4868.77,576.62,0.175,0.015,133.803,Asia
Taiwan,TWN,2001,15199.205,24693.819,3297.031,4429.571,635.393,1.526,0.033,170.374,Asia
Taiwan,TWN,2002,16391.23,24605.973,3662.186,4871.604,342.268,1.956,0.043,212.551,Asia
Taiwan,TWN,2003,17579.867,25429.39,3753.241,4725.901,368.739,2.887,0.056,217.405,Asia
Taiwan,TWN,2004,17978.146,26413.107,4535.417,4736.373,384.986,3.029,0.07,221.588,Asia
Taiwan,TWN,2005,18484.321,26048.459,4545.093,4735.3,472.222,10.816,0.114,218.975,Asia
Taiwan,TWN,2006,19252.248,25865.822,4850.095,4669.303,478.794,32.332,0.171,216.56,Asia
Taiwan,TWN,2007,19928.292,26891.742,5122.742,4696.743,511.804,50.923,0.253,218.075,Asia
Taiwan,TWN,2008,18983.408,24150.552,5545.84,4681.909,493.697,67.461,0.524,208.233,Asia
Taiwan,TWN,2009,18119.439,24140.47,5395.709,4720.197,425.6,89.319,1.046,198.328,Asia
Taiwan,TWN,2010,19118.939,24571.156,6675.772,4680.919,471.604,115.406,2.877,206.104,Asia
Taiwan,TWN,2011,19938.44,22264.691,7323.024,4690.508,445.449,166.239,7.826,204.275,Asia
Taiwan,TWN,2012,19585.708,22183.641,7660.617,4459.531,625.494,155.941,19.095,202.377,Asia
Taiwan,TWN,2013,20057.447,22603.502,7658.578,4551.57,592.772,179.268,36.931,201.261,Asia
Taiwan,TWN,2014,20197.33,23294.669,8031.749,4592.041,467.758,162.549,59.767,207.124,Asia
Taiwan,TWN,2015,19355.723,23446.856,8566.616,3916.599,480.045,163.794,94.021,208.152,Asia
Taiwan,TWN,2016,19595.449,24004.377,8876.883,3371.235,698.712,155.149,120.557,202.702,Asia
Taiwan,TWN,2017,19960.323,23817.603,9818.408,2370.174,575.166,181.886,178.627,196.22,Asia
Taiwan,TWN,2018,19883.47,23832.938,9973.091,2899.83,468.076,176.607,286.979,204.971,Asia
Taiwan,TWN,2019,19050.937,22593.637,9783.73,3366.698,577.467,194.91,431.634,206.517,Asia
Thailand,THA,1965,16.446,870.326,0.0,0.0,73.41,0.0,0.0,0.0,Asia
Thailand,THA,1966,23.055,997.026,0.0,0.0,90.139,0.0,0.0,0.0,Asia
Thailand,THA,1967,39.938,1074.164,0.0,0.0,112.496,0.0,0.0,0.0,Asia
Thailand,THA,1968,42.788,1374.738,0.0,0.0,112.178,0.0,0.0,0.0,Asia
Thailand,THA,1969,44.148,1445.83,0.0,0.0,81.1,0.0,0.0,0.0,Asia
